"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPR_RA","POPR_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","240430",13048,12374,6318,6056,3042,6819,2513,1458,3305,1293,0.592,0.592,NA,NA,164,98,104,7,30,58,38,21,8,2,0,0,157,20,23,28,24.2256097560976,6.34714197748547,0,12,73,64,1,12,26,0,0,106,0,61,103,76,88,161,2,1,3,2,25,121,8,31,121,8,37,38,39,37.80625,3.28805131446285,0,31,19,15,83,164,0,45,118,157,4,0,36,21,25,10,34,1,2,2,0,28,164,0,0,0,0,81,83,26,0,0,106,0,18,141,5,2863.75,3140,3390,3100.92073170732,511.951397050338,133,11,9,1,162,9.09815950920245,0.433400620507802,2,146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.092,NA,49.6217851739788,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240440",10197,9393,4762,4631,2203,5389,1801,1068,2662,901,0.664,0.664,NA,NA,130,95,96,1,27,33,42,18,7,1,1,0,129,20,25,28,25.1,5.91784844623096,0,9,44,61,8,7,16,0,0,87,1,51,79,55,75,128,2,0,1,2,12,108,3,15,107,3,37,39,40,38.344,2.29692641757239,0,25,8,17,68,128,2,31,99,121,5,0,29,13,24,7,31,3,2,2,0,12,128,0,1,1,0,70,60,16,0,0,88,1,10,113,7,2976.25,3297.5,3535,3214.64615384615,561.566536215875,98,15,9,1,126,8.94488188976378,0.748618692163586,0,127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7.642,NA,48.8354620586026,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240450",14633,12404,6223,6181,3589,7108,1707,1773,3535,873,0.626,0.626,NA,NA,298,225,234,2,65,82,85,37,17,9,1,0,296,20,24.5,29,25.0436241610738,6.68845753984503,2,29,113,106,7,17,61,13,1,182,2,139,159,101,197,296,2,1,2,3,27,230,14,33,230,14,38,39,40,38.6317689530686,2.81972891158524,0,55,25,21,167,123,175,117,181,234,37,0,48,22,69,28,36,10,26,2,0,23,295,2,1,0,0,128,170,62,13,1,199,2,26,263,9,2878.5,3172.5,3497.5,3158.10067114094,561.359601882617,227,26,15,6,291,9.15488215488216,1.10721744744674,2,292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9.239,NA,84.2998585572843,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240460",13400,12171,6276,5895,3585,6451,2135,1742,3081,1072,0.55,0.55,NA,NA,139,118,122,1,26,36,29,23,20,4,0,0,138,20,27,32.5,26.5179856115108,7.07757483026865,3,20,49,46,2,11,24,4,0,111,0,83,56,64,75,138,1,0,1,1,13,111,11,15,111,11,38,39,40,38.8905109489051,2.39078756442057,0,24,14,15,80,139,0,76,63,133,6,0,38,17,39,7,16,2,4,1,0,13,138,0,0,1,0,61,78,24,4,0,111,0,12,119,8,2842.5,3260,3477.5,3186.39568345324,536.863240873802,107,14,12,1,137,8.94202898550725,0.523437765206351,0,138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.869,NA,45.1152223304122,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240470",15147,13856,7002,6854,3890,7697,2269,1919,3790,1145,0.603,0.603,NA,NA,238,125,134,3,50,63,62,43,14,2,0,1,234,20,25,29.75,25.1050420168067,6.45868856774382,1,19,77,108,7,9,38,5,0,168,0,101,137,101,137,231,7,0,2,1,21,196,10,24,196,10,38,39,40,38.6260869565217,2.30041146714446,1,52,11,34,123,238,0,72,166,187,4,1,47,24,40,11,40,0,4,7,1,17,238,0,0,0,0,117,121,38,5,0,169,0,14,207,17,2950,3267.5,3550,3234.91596638655,548.508819799652,175,25,17,2,236,8.98319327731092,0.44023762814793,2,202,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.842,NA,62.7968337730871,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240480",2221,2077,1038,1039,473,1073,531,216,545,278,0.679,0.679,NA,NA,21,19,19,0,1,5,6,6,3,0,0,0,21,24,27,33,28.4761904761905,6.08784894374891,0,1,6,11,0,3,8,0,0,12,0,2,19,1,20,21,0,0,0,0,0,20,1,0,20,1,38,39,39,39,1.26491106406735,0,2,0,2,16,21,0,8,13,21,0,0,1,0,6,1,13,0,0,0,0,0,21,0,0,0,0,11,10,8,0,0,12,0,1,19,1,2810,3220,3550,3200.42857142857,489.144720039844,18,2,1,0,21,9.38095238095238,0.497613351528119,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2.02,NA,38.5321100917431,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240485",7457,6932,3543,3389,1913,3957,1062,893,1939,557,0.624,0.624,NA,NA,114,56,59,4,34,36,23,9,7,1,0,0,110,18.25,21,26.75,23,6.25278698923475,1,6,45,46,7,4,22,2,0,73,0,46,68,54,60,109,4,0,1,2,11,85,5,14,85,5,37.75,39,40,38.2403846153846,2.64573366890005,2,20,11,17,54,114,0,31,80,85,6,0,28,6,17,6,13,2,0,4,0,10,114,0,0,0,0,65,49,22,2,0,73,0,11,95,8,3001.25,3300,3553.75,3246.23684210526,537.254694838698,75,14,9,1,113,8.94736842105263,0.476753498637369,0,101,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7931923671996,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240490",5878,5564,2741,2823,1292,3055,1217,622,1550,651,0.614,0.614,NA,NA,65,44,45,1,18,13,17,7,6,2,1,0,64,19,25,29,25.1538461538462,7.29989462516149,1,5,21,31,1,4,24,0,0,37,0,24,41,31,34,65,0,0,0,1,9,50,1,10,50,1,38,38,39,38.1147540983607,1.90699030460512,0,9,2,6,36,65,0,19,46,65,0,0,16,9,15,0,11,0,0,0,0,10,65,0,0,0,0,28,37,24,0,0,37,0,4,61,0,3000,3200,3565,3201.07692307692,521.763036124048,52,7,1,1,64,9.4,0.745821694508815,1,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.161,NA,41.9354838709677,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240500",8827,7925,3935,3990,2050,4106,1769,983,2044,963,0.604,0.604,NA,NA,113,58,59,0,26,26,40,10,7,4,0,0,113,20,25,28,25.0796460176991,6.40332167277315,0,4,14,41,2,3,10,0,0,56,0,29,84,50,63,113,0,0,0,1,9,97,5,10,97,5,39,40,41,39.5535714285714,1.98116939584483,0,11,3,5,45,108,5,61,52,63,4,0,19,5,19,2,11,2,2,0,0,7,112,0,0,1,0,65,48,26,0,0,85,0,8,99,6,2910,3245,3570,3232.61061946903,495.220755854475,89,10,12,0,112,9.23214285714286,0.584825266229659,2,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.938,NA,55.2837573385519,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240510",6898,6801,3514,3287,2018,3583,1200,967,1715,605,0.569,0.569,NA,NA,101,67,70,3,19,20,37,11,7,3,1,0,98,20,26,29,25.4752475247525,6.78320581938355,1,16,35,22,0,5,13,5,0,64,0,53,48,32,69,101,0,0,0,0,13,68,7,13,68,7,38,39,40,38.8295454545455,2.28045967794603,0,21,12,6,41,101,0,45,56,83,1,0,16,8,27,3,16,0,1,0,0,12,94,6,0,1,0,55,46,19,5,0,72,0,6,89,6,2895,3235,3570,3210.05940594059,548.801964679103,67,9,9,0,99,9.2020202020202,0.534136686240249,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.34,NA,58.8921282798834,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240520",5419,5345,2650,2695,1339,2790,1216,694,1349,652,0.615,0.615,NA,NA,62,32,33,1,16,14,16,11,3,1,0,0,61,19,25,28.75,24.5967741935484,6.46417536845012,0,4,28,20,1,3,9,0,0,46,0,33,29,21,41,60,2,0,0,0,7,54,1,7,53,1,38,39,40,38.4918032786885,2.02173976910706,0,6,1,8,43,59,3,23,39,58,2,0,12,7,25,3,6,0,1,2,0,4,62,0,0,0,0,32,30,9,0,0,47,0,3,57,2,2962.5,3262.5,3500,3243.88709677419,438.922081469216,51,7,0,0,61,9.13114754098361,0.590914822854235,0,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.101,NA,45.9599703484062,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240530",9879,9011,4637,4374,2576,4656,1779,1241,2227,906,0.574,0.574,NA,NA,117,65,65,1,22,32,26,22,12,2,0,0,116,21,25,31,26.034188034188,6.43660279845106,3,14,39,26,4,1,9,2,0,77,0,39,78,34,83,117,0,0,0,1,17,85,6,18,85,6,38,40,41,39.0550458715596,2.32870518141528,0,23,11,6,40,117,0,74,43,87,1,0,17,5,24,3,16,0,1,0,0,15,116,0,0,1,0,60,57,17,2,0,96,0,10,102,5,3000,3270,3530,3244.8547008547,514.565974875198,90,12,6,3,113,9.00862068965517,1.19051095829861,1,109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.518,NA,52.5370453524921,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240540",5366,5522,2806,2716,1628,2807,1087,801,1342,573,0.569,0.569,NA,NA,96,43,45,0,26,21,22,25,1,1,0,0,96,19,25,30,24.75,5.9045031877997,0,11,23,22,0,0,14,1,0,44,0,17,79,36,60,96,0,0,5,0,7,73,11,12,73,11,39,40,41,39.2604166666667,3.54889098071249,0,9,2,5,39,96,0,62,34,56,1,0,14,1,23,3,7,0,1,0,0,8,96,0,0,0,0,50,46,36,1,0,59,0,5,79,12,3153.75,3367.5,3726.25,3378.14583333333,578.110387913965,74,18,2,1,95,9.02083333333333,0.597876358748928,1,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.937,NA,71.5350223546945,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240550",2669,2607,1353,1254,701,1328,578,318,652,284,0.565,0.565,NA,NA,26,16,18,0,1,9,11,4,0,1,0,0,26,22.25,27,29,26.4615384615385,5.18637267639547,0,2,13,7,2,0,4,0,0,19,0,13,13,10,16,23,2,0,0,0,4,17,2,4,17,2,37,40,41,38.9565217391304,2.53122788869472,1,7,4,4,8,26,0,20,6,24,2,0,6,2,7,0,1,0,1,2,0,4,26,0,0,0,0,12,14,4,0,0,19,0,2,22,2,3085,3357.5,3576.25,3333.26923076923,565.098119458369,16,4,1,0,25,8.88,0.439696865275764,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.432,NA,39.8773006134969,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240560",14606,13506,6724,6782,3223,7627,2656,1610,3787,1385,0.603,0.603,NA,NA,181,161,163,0,36,52,42,34,13,1,3,0,181,20,25,30,25.6243093922652,6.65684820261312,1,16,83,61,8,7,82,0,1,91,0,77,104,81,100,179,2,0,2,4,20,148,5,26,148,5,38,39,40,38.1508379888268,2.64248709701194,0,37,17,11,110,181,0,44,137,177,3,0,48,13,29,14,45,2,1,2,0,24,181,0,0,0,0,93,88,82,0,1,92,0,15,159,7,2910,3240,3570,3179.5635359116,612.253145354368,141,25,11,9,172,9.05524861878453,1.11417012916977,0,179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11.276,11.459,47.7950884605228,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240570",12553,12113,5886,6227,2278,6473,3362,1149,3248,1830,0.663,0.663,NA,NA,122,98,106,1,20,19,37,32,10,3,0,0,121,21.25,27,31,26.7950819672131,6.5251433910848,1,5,31,56,6,21,77,2,0,41,0,20,102,66,56,113,9,0,1,1,20,94,5,22,94,5,37,38,39,38.099173553719,2.53115572640143,1,4,3,7,99,51,71,30,92,113,7,0,34,12,16,5,21,2,3,9,0,17,122,0,0,0,0,56,66,77,2,0,41,0,11,102,9,2958,3300,3640,3269.4262295082,567.018444144934,87,18,3,2,120,8.95901639344262,0.866240485224185,0,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10.192,NA,37.5615763546798,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240580",34585,32227,16042,16185,9409,17134,5684,4588,8587,3010,0.595,0.595,NA,NA,522,336,359,8,125,140,125,77,38,8,1,0,514,19,24,29,24.7318007662835,6.59966440536886,6,64,207,148,15,20,83,11,0,404,0,313,209,212,310,512,6,0,3,6,43,364,47,52,364,47,38,39,40,38.9524838012959,2.65104514374506,0,120,82,68,223,340,182,324,196,499,7,3,120,39,135,35,62,3,3,6,3,49,514,6,1,1,0,275,247,84,11,0,405,0,37,458,27,2932.5,3267.5,3593.75,3244.44061302682,558.047216714268,339,60,35,5,511,8.93217054263566,0.621032602355811,2,497,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,25.385,9.237,60.7895656224525,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240590",2691,2601,1281,1320,676,1408,517,352,693,275,0.53,0.53,NA,NA,24,21,21,0,3,8,7,4,1,1,0,0,24,21,25,29.25,25.4166666666667,5.75527483321145,0,4,8,11,0,1,7,0,0,15,0,15,9,11,13,22,2,0,0,0,4,19,0,4,19,0,37,38,39,37.9130434782609,1.41141590669089,0,4,0,3,16,24,0,8,16,24,0,0,6,0,4,0,9,0,0,2,0,2,24,0,0,0,0,13,11,7,0,0,15,0,5,18,1,2657,2967.5,3308.75,2958.66666666667,694.439133506262,18,2,1,1,23,8.83333333333333,1.63299316185545,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,972,NA,34.6320346320346,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240600",6049,5868,2822,3046,1421,2909,1538,735,1476,835,0.608,0.608,NA,NA,69,56,57,1,16,18,17,9,5,3,0,0,68,20,24,29,25.1739130434783,6.90472242858877,0,10,31,22,2,4,30,0,0,36,0,14,55,24,45,69,0,0,0,0,11,52,1,11,52,1,37.75,39,39,38.328125,1.79111287122289,0,7,0,5,53,68,1,19,50,69,0,0,11,7,11,6,18,0,0,0,0,11,68,1,0,0,0,36,33,30,0,0,36,0,6,61,2,3000,3280,3450,3228.24637681159,480.567354824945,54,4,5,0,69,9.39130434782609,0.574389479062151,0,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.651,413,46.7479674796748,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240610",18450,17692,8869,8823,3982,9723,3987,1932,4771,2120,0.601,0.601,NA,NA,263,214,217,1,48,64,79,46,19,6,0,0,262,20.5,26,30,25.8250950570342,6.32454155253235,2,17,85,133,7,18,113,0,1,133,1,57,206,114,149,258,5,0,3,2,28,216,6,33,216,6,37,38,39,38.0627450980392,2.28741514057251,0,40,21,26,166,41,222,59,204,254,6,0,13,78,13,40,71,2,4,5,0,27,263,0,0,0,0,127,136,113,0,1,133,1,27,227,9,2925,3200,3500,3144.79467680608,582.662744400235,206,25,14,4,256,8.9,0.818228616890212,4,255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11.341,3.757,55.1247118004611,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240615",3851,3582,1878,1704,1003,1832,747,477,860,367,0.595,0.595,NA,NA,30,19,19,0,7,7,6,7,2,1,0,0,30,20,25.5,31,25.8333333333333,7.05683006559692,1,4,10,10,1,1,4,2,0,21,0,9,21,7,23,30,0,0,0,0,4,24,0,4,24,0,38,39,40,38.7142857142857,1.940926522874,1,7,1,2,14,30,0,18,12,26,1,0,4,0,10,2,4,1,0,0,0,4,29,1,0,0,0,14,16,4,2,0,21,0,2,26,2,2986.25,3417.5,3600,3271.83333333333,560.921906380444,23,3,2,0,29,8.89655172413793,0.673202770674148,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.032,NA,34.8837209302326,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240620",6692,6227,3132,3095,1838,3287,1102,906,1620,569,0.601,0.601,NA,NA,81,44,44,2,19,23,24,10,2,1,0,0,79,19,24,29,24.2345679012346,5.80790755121471,0,8,22,28,2,3,16,1,0,43,0,33,48,40,41,81,0,0,0,2,7,65,4,9,65,4,38,40,41,38.9871794871795,2.47319967182527,2,15,3,3,33,79,2,50,31,54,5,1,13,4,18,4,7,5,0,0,1,6,79,0,0,2,0,33,48,19,1,0,56,0,6,70,5,2920,3280,3600,3224.07407407407,529.481510011865,65,8,5,0,78,9.19230769230769,0.604263903551143,3,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.307,NA,50,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240630",7478,6989,3565,3424,2109,3580,1300,1045,1716,663,0.553,0.553,NA,NA,103,71,74,1,19,30,27,14,7,5,0,0,102,21,25,29.5,25.5242718446602,6.60636155118563,1,17,41,34,2,4,16,1,0,84,0,40,63,44,59,99,4,1,0,1,16,70,7,18,70,7,37,39,40,38.3684210526316,2.80596868235563,0,17,6,11,56,103,0,70,33,95,7,0,21,9,20,12,6,4,3,4,0,15,99,4,0,0,0,59,44,16,1,0,84,0,13,83,7,2815,3190,3427.5,3138.04854368932,578.445184052682,73,10,6,3,100,9.10679611650485,1.1454310033844,3,92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.203,NA,60.02331002331,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240640",2765,2668,1367,1301,732,1385,551,356,649,296,0.589,0.589,NA,NA,34,13,14,0,8,8,9,8,1,0,0,0,34,20.25,26,29.75,25.2941176470588,6.01276123613016,0,2,12,6,1,1,2,0,0,19,0,13,21,15,19,33,0,0,0,0,4,27,3,4,27,3,39,41,41,39.6764705882353,2.45838809268599,0,6,1,2,12,34,0,14,20,20,2,0,2,3,3,4,3,0,2,0,0,4,34,0,0,0,0,22,12,6,0,0,27,0,3,30,1,3026,3420,3652.5,3311.61764705882,488.467672991706,29,1,2,0,34,8.79411764705882,0.538201931502558,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2.765,NA,52.3882896764253,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240650",15274,13983,6924,7059,3917,7505,2561,1909,3778,1372,0.585,0.585,NA,NA,249,179,186,4,50,68,64,40,16,7,0,0,245,20,25,30,25.1726907630522,6.67493333819219,0,21,90,113,7,12,68,2,0,161,0,70,179,104,145,243,6,0,2,4,24,202,14,30,202,14,38,39,40,38.7154471544715,2.57466566152278,0,38,8,16,173,169,80,107,141,234,6,0,61,19,78,7,37,2,2,6,0,27,249,0,0,0,0,110,138,69,2,0,165,0,24,211,14,2975,3270,3530,3225.66265060241,571.114726563573,181,31,23,6,243,8.7429718875502,0.846125421580757,2,209,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7.586,5.042,65.9078877713076,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240660",8142,7564,3800,3764,2181,4009,1374,1098,1960,706,0.582,0.582,NA,NA,140,96,100,0,32,43,38,17,8,2,0,0,140,20,24,28,24.5857142857143,5.95424486062054,2,21,67,47,0,2,27,2,0,110,0,57,83,60,80,140,0,0,1,3,17,87,11,21,87,11,37.5,39,41,38.5966386554622,2.93811691028337,0,34,14,11,67,140,0,94,46,134,2,0,31,10,30,6,17,1,1,0,0,19,136,4,0,0,0,65,75,27,2,0,110,0,8,121,11,2967.5,3292.5,3666.25,3273.65,559.936005143548,94,18,3,2,138,9.20714285714286,0.869105457347828,2,132,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.387,NA,71.4285714285714,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240670",11151,10381,5164,5217,2576,5485,2320,1266,2724,1227,0.624,0.624,NA,NA,145,104,116,3,32,37,48,17,6,2,0,0,142,20,25,28,24.6275862068966,5.84753607606824,0,11,44,72,4,9,23,6,0,111,0,42,103,69,76,139,6,0,1,0,22,107,12,23,107,12,37,39,40,38.6478873239437,2.69277252543524,0,27,7,9,89,102,43,70,75,131,9,0,39,17,27,11,15,1,3,6,0,19,136,7,0,2,0,80,65,25,6,0,111,0,14,124,7,2885,3195,3454,3164.47586206897,559.412229769865,105,12,11,1,141,8.8943661971831,0.567534752007127,0,141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8.84,6.179,53.230543318649,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240680",4803,4612,2348,2264,1148,2419,1045,534,1173,557,0.625,0.625,NA,NA,69,33,34,1,16,16,11,15,8,1,1,0,68,20,25,32,25.9710144927536,7.29619363796823,0,3,18,20,2,3,8,1,0,36,0,17,52,33,36,69,0,0,0,1,6,57,4,7,57,4,38,40,41,39.3529411764706,2.417379275921,0,7,4,8,23,68,1,38,31,45,0,1,15,6,15,0,2,0,0,0,1,6,67,1,1,0,0,31,38,19,1,0,47,0,8,53,8,2880,3345,3680,3295.55072463768,608.820787314004,44,13,10,1,66,9.05970149253731,0.547185554227553,3,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2.489,1.512,58.8235294117647,0,0,0,0,0,0,0,0
